,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
4367,19711216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,19711217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,19711218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,19711219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,19711220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,19711221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,19711222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,19711223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,19711224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,19711225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,19711226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,19711227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,19711228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,19711229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,19711230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,19711231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,19720101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,19720102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,19720103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,19720104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,19720105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,19720106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,19720107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,19720108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,19720109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,19720110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,19720111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,19720112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,19720113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,19720114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,19720115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,19720116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,19720117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,19720118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,19720119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,19720120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,19720121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,19720122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,19720123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,19720124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,19720125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,19720126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,19720127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,19720128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,19720129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,19720130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,19720131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,19720201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,19720202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,19720203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,19720204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,19720205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,19720206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,19720207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,19720208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,19720209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,19720210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,19720211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,19720212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,19720213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,19720214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,19720215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,19720216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,19720217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,19720218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,19720219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,19720220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,19720221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,19720222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,19720223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,19720224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,19720225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,19720226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,19720227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,19720228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,19720229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,19720301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,19720302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,19720303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,19720304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,19720305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,19720306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,19720307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,19720308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,19720309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,19720310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,19720311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,19720312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,19720313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,19720314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,19720315,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
4458,19720316,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
4459,19720317,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0
4460,19720318,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
4461,19720319,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
4462,19720320,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
4463,19720321,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
4464,19720322,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4465,19720323,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4466,19720324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4467,19720325,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4468,19720326,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4469,19720327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,19720328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4471,19720329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4472,19720330,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4473,19720331,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4474,19720401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4475,19720402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4476,19720403,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
4477,19720404,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4478,19720405,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4479,19720406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4480,19720407,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
4481,19720408,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4482,19720409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4483,19720410,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4484,19720411,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4485,19720412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,19720413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4487,19720414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4488,19720415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4489,19720416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4490,19720417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4491,19720418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,19720419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,19720420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4494,19720421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,19720422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,19720423,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4497,19720424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,19720425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,19720426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,19720427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,19720428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4502,19720429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4503,19720430,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
4504,19720501,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
4505,19720502,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
4506,19720503,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
4507,19720504,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4508,19720505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4509,19720506,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
4510,19720507,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
4511,19720508,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0
4512,19720509,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4513,19720510,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4514,19720511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4515,19720512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4516,19720513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,19720514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,19720515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,19720516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,19720517,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
4521,19720518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,19720519,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4523,19720520,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
4524,19720521,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4525,19720522,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
4526,19720523,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0
4527,19720524,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
4528,19720525,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
4529,19720526,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4530,19720527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4531,19720528,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4532,19720529,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4533,19720530,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4534,19720531,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4535,19720601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4536,19720602,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4537,19720603,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0
4538,19720604,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0
4539,19720605,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0
4540,19720606,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
4541,19720607,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0
4542,19720608,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
4543,19720609,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4544,19720610,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
4545,19720611,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
4546,19720612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4547,19720613,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
4548,19720614,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0
4549,19720615,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4550,19720616,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
4551,19720617,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0
4552,19720618,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
4553,19720619,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
4554,19720620,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
4555,19720621,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
4556,19720622,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
4557,19720623,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4558,19720624,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4559,19720625,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0
4560,19720626,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
4561,19720627,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0
4562,19720628,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
4563,19720629,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
4564,19720630,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4565,19720701,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4566,19720702,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4567,19720703,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
4568,19720704,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
4569,19720705,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0
4570,19720706,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
4571,19720707,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
4572,19720708,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0
4573,19720709,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0
4574,19720710,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4575,19720711,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
4576,19720712,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
4577,19720713,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
4578,19720714,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
4579,19720715,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
4580,19720716,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
4581,19720717,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1
4582,19720718,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1
4583,19720719,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
4584,19720720,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0
4585,19720721,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
4586,19720722,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
4587,19720723,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0
4588,19720724,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
4589,19720725,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
4590,19720726,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4591,19720727,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1
4592,19720728,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4593,19720729,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4594,19720730,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4595,19720731,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4596,19720801,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4597,19720802,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
4598,19720803,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4599,19720804,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4600,19720805,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
4601,19720806,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
4602,19720807,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0
4603,19720808,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0
4604,19720809,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
4605,19720810,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
4606,19720811,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
4607,19720812,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
4608,19720813,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
4609,19720814,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
4610,19720815,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
4611,19720816,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
4612,19720817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4613,19720818,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4614,19720819,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4615,19720820,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4616,19720821,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4617,19720822,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
4618,19720823,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
4619,19720824,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
4620,19720825,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1
4621,19720826,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
4622,19720827,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1
4623,19720828,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0
4624,19720829,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
4625,19720830,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1
4626,19720831,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
4627,19720901,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
4628,19720902,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
4629,19720903,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
4630,19720904,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
4631,19720905,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1
4632,19720906,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0
4633,19720907,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
4634,19720908,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
4635,19720909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4636,19720910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4637,19720911,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4638,19720912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4639,19720913,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4640,19720914,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4641,19720915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4642,19720916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4643,19720917,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4644,19720918,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4645,19720919,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
4646,19720920,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4647,19720921,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
4648,19720922,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
4649,19720923,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4650,19720924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4651,19720925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,19720926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4653,19720927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,19720928,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4655,19720929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4656,19720930,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4657,19721001,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4658,19721002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,19721003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4660,19721004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4661,19721005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4662,19721006,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
4663,19721007,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
4664,19721008,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
4665,19721009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4666,19721010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4667,19721011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4668,19721012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,19721013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,19721014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,19721015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,19721016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,19721017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,19721018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,19721019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,19721020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,19721021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,19721022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,19721023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,19721024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,19721025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,19721026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,19721027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4684,19721028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,19721029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,19721030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,19721031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,19721101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,19721102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,19721103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,19721104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,19721105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,19721106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,19721107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,19721108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,19721109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,19721110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,19721111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,19721112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,19721113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,19721114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,19721115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,19721116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,19721117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,19721118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,19721119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,19721120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,19721121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,19721122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,19721123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,19721124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,19721125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,19721126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,19721127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,19721128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,19721129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,19721130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,19721201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,19721202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,19721203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,19721204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,19721205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,19721206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,19721207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,19721208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,19721209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,19721210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,19721211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,19721212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,19721213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,19721214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,19721215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,19721216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,19721217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,19721218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,19721219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,19721220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,19721221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
